00/00/0000, 00:00:00, Master Init Complete
12/11/2012, 12:40:05, Note,4
12/11/2012, 12:40:05, Note,4
12/11/2012, 12:40:05, Note,4
12/11/2012, 12:40:06, Note,1
12/11/2012, 12:40:06, Note,1
12/11/2012, 12:40:07, Note,4
12/11/2012, 12:40:07, Note,4
12/11/2012, 12:40:09, Note,4
12/11/2012, 12:40:09, Note,4
12/11/2012, 12:40:09, Note,4
12/11/2012, 12:40:09, Note,4
12/11/2012, 12:40:10, Note,1
12/11/2012, 12:40:11, Note,4
12/11/2012, 12:40:12, Note,4
12/11/2012, 12:40:12, Note,4
12/11/2012, 12:40:14, Note,4
12/11/2012, 12:40:14, Note,4
12/11/2012, 12:40:15, Note,4
12/11/2012, 12:40:15, Note,4
12/11/2012, 12:40:16, Note,4
12/11/2012, 12:40:16, Note,4
12/11/2012, 12:40:17, Note,4
12/11/2012, 12:40:17, Note,4
12/11/2012, 12:40:18, Note,4
12/11/2012, 12:40:18, Note,4
12/11/2012, 12:40:21, Note,4
12/11/2012, 12:40:21, Note,4
12/11/2012, 12:40:22, Note,4
12/11/2012, 12:40:22, Note,4
12/11/2012, 12:40:22, Note,4
12/11/2012, 12:40:23, Note,4
12/11/2012, 12:40:24, Note,4
12/11/2012, 12:40:24, Note,4
12/11/2012, 12:40:25, Note,1
12/11/2012, 12:40:28, Note,4
12/11/2012, 12:40:28, Note,4
12/11/2012, 12:40:28, Note,4
12/11/2012, 12:40:28, Note,4
12/11/2012, 12:40:33, Note,4
12/11/2012, 12:40:34, Note,4
12/11/2012, 12:40:34, Note,4
12/11/2012, 12:40:35, Note,1
12/11/2012, 12:40:36, Note,4
12/11/2012, 12:40:38, Note,4
12/11/2012, 12:40:39, Note,4
12/11/2012, 12:40:39, Note,4
12/11/2012, 12:40:40, Note,4
12/11/2012, 12:40:40, Note,1
12/11/2012, 12:40:41, Note,1
12/11/2012, 12:40:41, Note,1
12/11/2012, 12:40:42, Note,4
12/11/2012, 12:40:42, Note,4
12/11/2012, 12:40:43, Note,1
12/11/2012, 12:40:44, Note,4
12/11/2012, 12:40:44, Note,4
12/11/2012, 12:40:44, Note,4
12/11/2012, 12:40:45, Note,4
12/11/2012, 12:40:45, Note,4
12/11/2012, 12:40:45, Note,4
12/11/2012, 12:40:46, Note,4
12/11/2012, 12:40:46, Note,4
12/11/2012, 12:40:46, Note,4
12/11/2012, 12:40:46, Note,1
12/11/2012, 12:40:47, Note,4
12/11/2012, 12:40:47, Note,4
12/11/2012, 12:40:48, Note,4
12/11/2012, 12:40:49, Note,4
12/11/2012, 12:40:50, Note,5
12/11/2012, 12:40:51, Note,5
12/11/2012, 12:40:52, Note,4
12/11/2012, 12:40:52, Note,4
12/11/2012, 12:40:53, Note,4
12/11/2012, 12:40:53, Note,1
12/11/2012, 12:40:54, Note,4
12/11/2012, 12:40:54, Note,4
12/11/2012, 12:40:54, Note,4
12/11/2012, 12:40:55, Note,4
12/11/2012, 12:40:57, Note,4
12/11/2012, 12:40:57, Note,1
12/11/2012, 12:40:57, Note,4
12/11/2012, 12:40:57, Note,4
12/11/2012, 12:40:57, Note,4
12/11/2012, 12:41:01, Note,1
12/11/2012, 12:41:01, Note,4
12/11/2012, 12:41:03, Note,4
12/11/2012, 12:41:03, Note,4
12/11/2012, 12:41:03, Note,4
12/11/2012, 12:41:05, Note,1
12/11/2012, 12:41:07, Note,4
12/11/2012, 12:41:07, Note,4
12/11/2012, 12:41:08, Note,4
12/11/2012, 12:41:08, Note,4
12/11/2012, 12:41:08, Note,4
12/11/2012, 12:41:08, Note,4
12/11/2012, 12:41:08, Note,4
12/11/2012, 12:41:09, Note,4
12/11/2012, 12:41:09, Note,4
12/11/2012, 12:41:09, Note,1
12/11/2012, 12:41:09, Note,4
12/11/2012, 12:41:10, Note,4
12/11/2012, 12:41:10, Note,4
12/11/2012, 12:41:11, Note,4
12/11/2012, 12:41:11, Note,4
12/11/2012, 12:41:11, Note,4
12/11/2012, 12:41:11, Note,4
12/11/2012, 12:41:14, Note,4
12/11/2012, 12:41:15, Note,4
12/11/2012, 12:41:16, Note,1
12/11/2012, 12:41:16, Note,4
12/11/2012, 12:41:18, Note,4
12/11/2012, 12:41:19, Note,4
12/11/2012, 12:41:20, Note,4
12/11/2012, 12:41:22, Note,4
12/11/2012, 12:41:23, Note,4
12/11/2012, 12:41:23, Note,4
12/11/2012, 12:41:23, Note,4
12/11/2012, 12:41:24, Note,1
12/11/2012, 12:41:24, Note,4
12/11/2012, 12:41:24, Note,4
12/11/2012, 12:41:24, Note,4
12/11/2012, 12:41:25, Note,4
12/11/2012, 12:41:26, Note,4
12/11/2012, 12:41:26, Note,4
12/11/2012, 12:41:26, Note,4
12/11/2012, 12:41:27, Note,4
12/11/2012, 12:41:27, Note,4
12/11/2012, 12:41:28, Note,4
12/11/2012, 12:41:28, Note,4
12/11/2012, 12:41:28, Note,4
12/11/2012, 12:41:28, Note,4
12/11/2012, 12:41:29, Note,5
12/11/2012, 12:41:31, Note,4
12/11/2012, 12:41:31, Note,4
12/11/2012, 12:41:32, Note,4
12/11/2012, 12:41:32, Note,4
12/11/2012, 12:41:33, Note,4
12/11/2012, 12:41:33, Note,1
12/11/2012, 12:41:34, Note,4
12/11/2012, 12:41:35, Note,4
12/11/2012, 12:41:35, Note,4
12/11/2012, 12:41:35, Note,4
12/11/2012, 12:41:35, Note,1
12/11/2012, 12:41:35, Note,1
12/11/2012, 12:41:35, Note,4
12/11/2012, 12:41:36, Note,4
12/11/2012, 12:41:36, Note,4
12/11/2012, 12:41:37, Note,1
12/11/2012, 12:41:37, Note,4
12/11/2012, 12:41:37, Note,4
12/11/2012, 12:41:38, Note,4
12/11/2012, 12:41:38, Note,5
12/11/2012, 12:41:39, Note,4
12/11/2012, 12:41:39, Note,4
12/11/2012, 12:41:39, Note,4
12/11/2012, 12:41:42, Note,4
12/11/2012, 12:41:42, Note,4
12/11/2012, 12:41:43, Note,4
12/11/2012, 12:41:43, Note,4
12/11/2012, 12:41:43, Note,4
12/11/2012, 12:41:43, Note,4
12/11/2012, 12:41:44, Note,1
12/11/2012, 12:41:44, Note,4
12/11/2012, 12:41:44, Note,4
12/11/2012, 12:41:44, Note,4
12/11/2012, 12:41:44, Note,1
12/11/2012, 12:41:45, Note,1
12/11/2012, 12:41:45, Note,4
12/11/2012, 12:41:45, Note,4
12/11/2012, 12:41:45, Note,5
12/11/2012, 12:41:45, Note,4
12/11/2012, 12:41:46, Note,1
12/11/2012, 12:41:46, Note,4
12/11/2012, 12:41:47, Note,4
12/11/2012, 12:41:49, Note,4
12/11/2012, 12:41:49, Note,1
12/11/2012, 12:41:50, Note,4
12/11/2012, 12:41:50, Note,4
12/11/2012, 12:41:50, Note,4
12/11/2012, 12:41:50, Note,4
12/11/2012, 12:41:51, Note,4
12/11/2012, 12:41:51, Note,1
12/11/2012, 12:41:52, Note,1
12/11/2012, 12:41:53, Note,1
12/11/2012, 12:41:53, Note,4
12/11/2012, 12:41:53, Note,4
12/11/2012, 12:41:54, Note,4
12/11/2012, 12:41:54, Note,4
12/11/2012, 12:41:54, Note,4
12/11/2012, 12:41:55, Note,4
12/11/2012, 12:41:55, Note,4
12/11/2012, 12:41:56, Note,4
12/11/2012, 12:41:57, Note,1
12/11/2012, 12:41:58, Note,1
12/11/2012, 12:41:58, Note,4
12/11/2012, 12:42:00, Note,4
12/11/2012, 12:42:00, Note,4
12/11/2012, 12:42:01, Note,4
12/11/2012, 12:42:01, Note,4
12/11/2012, 12:42:02, Note,4
12/11/2012, 12:42:02, Note,4
12/11/2012, 12:42:02, Note,4
12/11/2012, 12:42:03, Note,4
12/11/2012, 12:42:03, Note,4
12/11/2012, 12:42:03, Note,4
12/11/2012, 12:42:07, Note,4
12/11/2012, 12:42:07, Note,4
12/11/2012, 12:42:08, Note,4
12/11/2012, 12:42:08, Note,4
12/11/2012, 12:42:09, Note,4
12/11/2012, 12:42:11, Note,4
12/11/2012, 12:42:11, Note,4
12/11/2012, 12:42:12, Note,4
12/11/2012, 12:42:12, Note,4
12/11/2012, 12:42:12, Note,1
12/11/2012, 12:42:14, Note,4
12/11/2012, 12:42:14, Note,4
12/11/2012, 12:42:15, Note,4
12/11/2012, 12:42:16, Note,4
12/11/2012, 12:42:16, Note,4
12/11/2012, 12:42:16, Note,4
12/11/2012, 12:42:16, Note,1
12/11/2012, 12:42:16, Note,4
12/11/2012, 12:42:16, Note,1
12/11/2012, 12:42:16, Note,4
12/11/2012, 12:42:17, Note,4
12/11/2012, 12:42:17, Note,4
12/11/2012, 12:42:18, Note,4
12/11/2012, 12:42:19, Note,4
12/11/2012, 12:42:20, Note,4
12/11/2012, 12:42:21, Note,4
12/11/2012, 12:42:23, Note,4
12/11/2012, 12:42:23, Note,4
12/11/2012, 12:42:24, Note,4
12/11/2012, 12:42:24, Note,1
12/11/2012, 12:42:24, Note,4
12/11/2012, 12:42:26, Note,4
12/11/2012, 12:42:27, Note,1
12/11/2012, 12:42:29, Note,4
12/11/2012, 12:42:29, Note,4
12/11/2012, 12:42:29, Note,1
12/11/2012, 12:42:30, Note,4
12/11/2012, 12:42:30, Note,1
12/11/2012, 12:42:31, Note,4
12/11/2012, 12:42:31, Note,4
12/11/2012, 12:42:31, Note,4
12/11/2012, 12:42:31, Note,4
12/11/2012, 12:42:31, Note,4
12/11/2012, 12:42:32, Note,4
12/11/2012, 12:42:35, Note,4
12/11/2012, 12:42:35, Note,4
12/11/2012, 12:42:35, Note,4
12/11/2012, 12:42:35, Note,4
12/11/2012, 12:42:36, Note,4
12/11/2012, 12:42:40, Note,4
12/11/2012, 12:42:40, Note,4
12/11/2012, 12:42:40, Note,4
12/11/2012, 12:42:40, Note,4
12/11/2012, 12:42:42, Note,5
12/11/2012, 12:42:42, Note,4
12/11/2012, 12:42:43, Note,4
12/11/2012, 12:42:44, Note,4
12/11/2012, 12:42:44, Note,4
12/11/2012, 12:42:44, Note,4
12/11/2012, 12:42:45, Note,4
12/11/2012, 12:42:47, Note,4
12/11/2012, 12:42:48, Note,4
12/11/2012, 12:42:49, Note,4
12/11/2012, 12:42:49, Note,1
12/11/2012, 12:42:50, Note,1
12/11/2012, 12:42:50, Note,1
12/11/2012, 12:42:51, Note,4
12/11/2012, 12:42:53, Note,4
12/11/2012, 12:42:54, Note,4
12/11/2012, 12:42:54, Note,4
12/11/2012, 12:42:55, Note,4
12/11/2012, 12:42:56, Note,4
12/11/2012, 12:42:57, Note,4
12/11/2012, 12:42:57, Note,4
12/11/2012, 12:42:57, Note,4
12/11/2012, 12:43:00, Note,4
12/11/2012, 12:43:05, Note,1
12/11/2012, 12:43:07, Note,4
12/11/2012, 12:43:08, Note,4
12/11/2012, 12:43:09, Note,4
12/11/2012, 12:43:10, Note,4
12/11/2012, 12:43:10, Note,1
12/11/2012, 12:43:12, Note,4
12/11/2012, 12:43:13, Note,4
12/11/2012, 12:43:13, Note,1
12/11/2012, 12:43:20, Note,4
12/11/2012, 12:43:21, Note,4
12/11/2012, 12:43:21, Note,4
12/11/2012, 12:43:22, Note,4
12/11/2012, 12:43:22, Note,4
12/11/2012, 12:43:23, Note,4
12/11/2012, 12:43:23, Note,4
12/11/2012, 12:43:24, Note,4
12/11/2012, 12:43:25, Note,4
12/11/2012, 12:43:25, Note,4
12/11/2012, 12:43:27, Note,1
12/11/2012, 12:43:30, Note,4
12/11/2012, 12:43:30, Note,4
12/11/2012, 12:43:30, Note,4
12/11/2012, 12:43:32, Note,4
12/11/2012, 12:43:32, Note,4
12/11/2012, 12:43:33, Note,1
12/11/2012, 12:43:37, Note,4
12/11/2012, 12:43:40, Note,4
12/11/2012, 12:43:42, Note,4
12/11/2012, 12:43:42, Note,1
12/11/2012, 12:43:43, Note,1
12/11/2012, 12:43:43, Note,4
12/11/2012, 12:43:45, Note,4
12/11/2012, 12:43:46, Note,4
12/11/2012, 12:43:47, Note,4
12/11/2012, 12:43:47, Note,4
12/11/2012, 12:43:47, Note,1
12/11/2012, 12:43:48, Note,4
12/11/2012, 12:43:49, Note,4
12/11/2012, 12:43:59, Note,4
12/11/2012, 12:44:00, Note,4
12/11/2012, 12:44:01, Note,4
12/11/2012, 12:44:01, Note,4
12/11/2012, 12:44:03, Note,4
12/11/2012, 12:44:03, Note,4
12/11/2012, 12:44:03, Note,4
12/11/2012, 12:44:04, Note,4
12/11/2012, 12:44:04, Note,4
12/11/2012, 12:44:06, Note,4
12/11/2012, 12:44:07, Note,4
12/11/2012, 12:44:14, Note,1
12/11/2012, 12:44:17, Note,4
12/11/2012, 12:44:18, Note,4
12/11/2012, 12:44:21, Note,4
12/11/2012, 12:44:23, Note,4
12/11/2012, 12:44:31, Note,4
12/11/2012, 12:44:34, Note,1
12/11/2012, 12:44:36, Note,1
12/11/2012, 12:44:38, Note,4
12/11/2012, 12:44:38, Note,4
12/11/2012, 12:44:41, Note,1
12/11/2012, 12:44:43, Note,1
12/11/2012, 12:44:43, Note,4
12/11/2012, 12:44:44, Note,4
12/11/2012, 12:44:44, Note,4
12/11/2012, 12:44:44, Note,4
12/11/2012, 12:44:45, Note,4
12/11/2012, 12:44:46, Note,4
12/11/2012, 12:44:46, Note,4
12/11/2012, 12:44:46, Note,1
12/11/2012, 12:44:47, Note,1
12/11/2012, 12:44:47, Note,1
12/11/2012, 12:44:47, Note,4
12/11/2012, 12:44:48, Note,4
12/11/2012, 12:44:51, Note,4
12/11/2012, 12:44:52, Note,4
12/11/2012, 12:44:52, Note,4
12/11/2012, 12:44:52, Note,1
12/11/2012, 12:44:53, Note,4
12/11/2012, 12:44:53, Note,4
12/11/2012, 12:44:58, Note,1
12/11/2012, 12:44:59, Note,4
12/11/2012, 12:44:59, Note,4
12/11/2012, 12:45:00, Note,1
12/11/2012, 12:45:01, Note,4
12/11/2012, 12:45:02, Note,4
12/11/2012, 12:45:04, Note,4
12/11/2012, 12:45:05, Note,1
12/11/2012, 12:45:06, Note,4
12/11/2012, 12:45:08, Note,4
12/11/2012, 12:45:08, Note,4
12/11/2012, 12:45:09, Note,4
12/11/2012, 12:45:09, Note,1
12/11/2012, 12:45:10, Note,4
12/11/2012, 12:45:10, Note,4
12/11/2012, 12:45:13, Note,1
12/11/2012, 12:45:14, Note,4
12/11/2012, 12:45:14, Note,4
12/11/2012, 12:45:15, Note,1
12/11/2012, 12:45:15, Note,5
12/11/2012, 12:45:15, Note,5
12/11/2012, 12:45:16, Note,4
12/11/2012, 12:45:21, Note,4
12/11/2012, 12:45:24, Note,4
12/11/2012, 12:45:26, Note,4
12/11/2012, 12:45:27, Note,4
12/11/2012, 12:45:29, Note,4
12/11/2012, 12:45:30, Note,4
12/11/2012, 12:45:30, Note,4
12/11/2012, 12:45:34, Note,4
12/11/2012, 12:45:34, Note,1
12/11/2012, 12:45:36, Note,4
12/11/2012, 12:45:38, Note,4
12/11/2012, 12:45:41, Note,1
12/11/2012, 12:45:41, Note,4
12/11/2012, 12:45:44, Note,4
12/11/2012, 12:45:44, Note,4
12/11/2012, 12:45:44, Note,4
12/11/2012, 12:45:45, Note,4
12/11/2012, 12:45:45, Note,4
12/11/2012, 12:45:46, Note,4
12/11/2012, 12:45:46, Note,4
12/11/2012, 12:45:48, Note,4
12/11/2012, 12:45:48, Note,4
12/11/2012, 12:45:49, Note,1
12/11/2012, 12:45:50, Note,4
12/11/2012, 12:45:50, Note,4
12/11/2012, 12:45:50, Note,4
12/11/2012, 12:45:50, Note,4
12/11/2012, 12:45:51, Note,4
12/11/2012, 12:45:51, Note,4
12/11/2012, 12:45:51, Note,4
12/11/2012, 12:45:53, Note,1
12/11/2012, 12:45:54, Note,4
12/11/2012, 12:45:54, Note,1
12/11/2012, 12:45:55, Note,4
12/11/2012, 12:45:55, Note,4
12/11/2012, 12:45:57, Note,4
12/11/2012, 12:45:59, Note,1
12/11/2012, 12:45:59, Note,2
12/11/2012, 12:45:59, Note,4
12/11/2012, 12:46:00, Note,3
12/11/2012, 12:46:00, Note,1
12/11/2012, 12:46:00, Note,4
12/11/2012, 12:46:00, Note,1
12/11/2012, 12:46:00, Note,1
12/11/2012, 12:46:00, Note,1
12/11/2012, 12:46:00, Note,1
12/11/2012, 12:46:01, Note,1
12/11/2012, 12:46:01, Note,1
12/11/2012, 12:46:01, Note,1
12/11/2012, 12:46:01, Note,1
12/11/2012, 12:46:01, Note,1
12/11/2012, 12:46:01, Note,1
12/11/2012, 12:46:02, Note,1
12/11/2012, 12:46:02, Note,3
12/11/2012, 12:46:02, Note,4
12/11/2012, 12:46:02, Note,1
12/11/2012, 12:46:03, Note,3
12/11/2012, 12:46:04, Note,3
12/11/2012, 12:46:06, Note,1
12/11/2012, 12:46:06, Note,1
12/11/2012, 12:46:06, Note,1
12/11/2012, 12:46:06, Note,1
12/11/2012, 12:46:06, Note,4
12/11/2012, 12:46:06, Note,4
12/11/2012, 12:46:07, Note,1
12/11/2012, 12:46:07, Note,4
12/11/2012, 12:46:07, Note,1
12/11/2012, 12:46:07, Note,1
12/11/2012, 12:46:07, Note,1
12/11/2012, 12:46:07, Note,1
12/11/2012, 12:46:08, Note,1
12/11/2012, 12:46:08, Note,1
12/11/2012, 12:46:08, Note,1
12/11/2012, 12:46:08, Note,1
12/11/2012, 12:46:08, Note,1
12/11/2012, 12:46:08, Note,1
12/11/2012, 12:46:08, Note,1
12/11/2012, 12:46:08, Note,4
12/11/2012, 12:46:09, Note,4
12/11/2012, 12:46:09, Note,4
12/11/2012, 12:46:09, Note,4
12/11/2012, 12:46:09, Note,4
12/11/2012, 12:46:09, Note,4
12/11/2012, 12:46:09, Note,3
12/11/2012, 12:46:09, Note,4
12/11/2012, 12:46:09, Note,4
12/11/2012, 12:46:09, Note,4
12/11/2012, 12:46:10, Note,4
12/11/2012, 12:46:10, Note,4
12/11/2012, 12:46:10, Note,1
12/11/2012, 12:46:15, Note,1
12/11/2012, 12:46:26, Note,1
12/11/2012, 12:46:36, Note,4
12/11/2012, 12:46:46, Screen Saver
12/11/2012, 12:46:57, Note,1
12/11/2012, 12:46:58, Note,1
12/11/2012, 12:47:05, Note,5
12/11/2012, 12:47:15, Note,3
12/11/2012, 12:47:15, Note,2
12/11/2012, 12:47:15, Note,4
12/11/2012, 12:47:15, Note,1
12/11/2012, 12:47:16, Note,1
12/11/2012, 12:47:16, Note,1
12/11/2012, 12:47:17, Note,1
12/11/2012, 12:47:17, Note,2
12/11/2012, 12:47:17, Note,1
12/11/2012, 12:47:17, Note,2
12/11/2012, 12:47:17, Note,1
12/11/2012, 12:47:17, Note,1
12/11/2012, 12:47:18, Note,2
12/11/2012, 12:47:18, Note,2
12/11/2012, 12:47:19, Note,1
12/11/2012, 12:47:19, Note,1
12/11/2012, 12:47:23, Note,5
12/11/2012, 12:47:23, Note,1
12/11/2012, 12:47:23, Note,1
12/11/2012, 12:47:24, Note,1
12/11/2012, 12:47:24, Note,1
12/11/2012, 12:47:24, Note,1
12/11/2012, 12:47:24, Note,1
12/11/2012, 12:47:24, Note,1
12/11/2012, 12:47:25, Note,1
12/11/2012, 12:47:25, Note,1
12/11/2012, 12:47:25, Note,1
12/11/2012, 12:47:25, Note,1
12/11/2012, 12:47:25, Note,1
12/11/2012, 12:47:25, Note,1
12/11/2012, 12:47:26, Note,1
12/11/2012, 12:47:26, Note,1
12/11/2012, 12:47:26, Note,1
12/11/2012, 12:47:26, Note,1
12/11/2012, 12:47:26, Note,1
12/11/2012, 12:47:27, Note,1
12/11/2012, 12:47:27, Note,1
12/11/2012, 12:47:27, Note,1
12/11/2012, 12:47:27, Note,1
12/11/2012, 12:47:28, Note,1
12/11/2012, 12:47:29, Note,4
12/11/2012, 12:47:30, Note,4
12/11/2012, 12:47:31, Note,1
12/11/2012, 12:47:31, Note,3
12/11/2012, 12:47:32, Note,1
12/11/2012, 12:47:32, Note,4
12/11/2012, 12:47:32, Note,1
12/11/2012, 12:47:32, Note,4
12/11/2012, 12:47:32, Note,1
12/11/2012, 12:47:32, Note,4
12/11/2012, 12:47:32, Note,4
12/11/2012, 12:47:32, Note,4
12/11/2012, 12:47:32, Note,1
12/11/2012, 12:47:32, Note,4
12/11/2012, 12:47:32, Note,1
12/11/2012, 12:47:32, Note,1
12/11/2012, 12:47:32, Note,4
12/11/2012, 12:47:33, Note,1
12/11/2012, 12:47:33, Note,4
12/11/2012, 12:47:33, Note,1
12/11/2012, 12:47:33, Note,4
12/11/2012, 12:47:33, Note,1
12/11/2012, 12:47:33, Note,4
12/11/2012, 12:47:33, Note,1
12/11/2012, 12:47:33, Note,4
12/11/2012, 12:47:33, Note,1
12/11/2012, 12:47:33, Note,4
12/11/2012, 12:47:33, Note,4
12/11/2012, 12:47:33, Note,1
12/11/2012, 12:47:33, Note,4
12/11/2012, 12:47:33, Note,1
12/11/2012, 12:47:34, Note,4
12/11/2012, 12:47:34, Note,1
12/11/2012, 12:47:34, Note,4
12/11/2012, 12:47:34, Note,1
12/11/2012, 12:47:34, Note,4
12/11/2012, 12:47:34, Note,1
12/11/2012, 12:47:34, Note,4
12/11/2012, 12:47:34, Note,1
12/11/2012, 12:47:34, Note,4
12/11/2012, 12:47:34, Note,1
12/11/2012, 12:47:34, Note,1
12/11/2012, 12:47:34, Note,4
12/11/2012, 12:47:34, Note,1
12/11/2012, 12:47:34, Note,4
12/11/2012, 12:47:34, Note,4
12/11/2012, 12:47:34, Note,1
12/11/2012, 12:47:34, Note,4
12/11/2012, 12:47:35, Note,1
12/11/2012, 12:47:35, Note,4
12/11/2012, 12:47:35, Note,4
12/11/2012, 12:47:35, Note,4
12/11/2012, 12:47:35, Note,4
12/11/2012, 12:47:35, Note,4
12/11/2012, 12:47:35, Note,4
12/11/2012, 12:47:35, Note,4
12/11/2012, 12:47:35, Note,4
12/11/2012, 12:47:36, Note,1
12/11/2012, 12:47:36, Note,4
12/11/2012, 12:47:36, Note,4
12/11/2012, 12:47:36, Note,4
12/11/2012, 12:47:36, Note,4
12/11/2012, 12:47:36, Note,4
12/11/2012, 12:47:37, Note,3
12/11/2012, 12:47:37, Note,1
12/11/2012, 12:47:37, Note,3
12/11/2012, 12:47:37, Note,4
12/11/2012, 12:47:37, Note,3
12/11/2012, 12:47:37, Note,4
12/11/2012, 12:47:37, Note,3
12/11/2012, 12:47:37, Note,4
12/11/2012, 12:47:37, Note,3
12/11/2012, 12:47:37, Note,3
12/11/2012, 12:47:38, Note,3
12/11/2012, 12:47:38, Note,3
12/11/2012, 12:47:38, Note,3
12/11/2012, 12:47:38, Note,3
12/11/2012, 12:47:38, Note,3
12/11/2012, 12:47:38, Note,3
12/11/2012, 12:47:38, Note,3
12/11/2012, 12:47:38, Note,3
12/11/2012, 12:47:39, Note,3
12/11/2012, 12:47:39, Note,3
12/11/2012, 12:47:39, Note,3
12/11/2012, 12:47:39, Note,3
12/11/2012, 12:47:39, Note,3
12/11/2012, 12:47:39, Note,3
12/11/2012, 12:47:39, Note,3
12/11/2012, 12:47:39, Note,3
12/11/2012, 12:47:39, Note,3
12/11/2012, 12:47:40, Note,3
12/11/2012, 12:47:40, Note,3
12/11/2012, 12:47:40, Note,3
12/11/2012, 12:47:40, Note,3
12/11/2012, 12:47:40, Note,3
12/11/2012, 12:47:40, Note,3
12/11/2012, 12:47:40, Note,3
12/11/2012, 12:47:40, Note,3
12/11/2012, 12:47:40, Note,3
12/11/2012, 12:47:41, Note,3
12/11/2012, 12:47:41, Note,3
12/11/2012, 12:47:41, Note,3
12/11/2012, 12:47:41, Note,3
12/11/2012, 12:47:41, Note,3
12/11/2012, 12:47:41, Note,3
12/11/2012, 12:47:41, Note,3
12/11/2012, 12:47:41, Note,3
12/11/2012, 12:47:41, Note,1
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,1
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,1
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,1
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:42, Note,4
12/11/2012, 12:47:42, Note,3
12/11/2012, 12:47:43, Note,4
12/11/2012, 12:47:43, Note,3
12/11/2012, 12:47:43, Note,3
12/11/2012, 12:47:43, Note,3
12/11/2012, 12:47:43, Note,1
12/11/2012, 12:47:43, Note,3
12/11/2012, 12:47:43, Note,3
12/11/2012, 12:47:43, Note,3
12/11/2012, 12:47:44, Note,3
12/11/2012, 12:47:44, Note,4
12/11/2012, 12:47:44, Note,3
12/11/2012, 12:47:44, Note,3
12/11/2012, 12:47:44, Note,3
12/11/2012, 12:47:44, Note,3
12/11/2012, 12:47:44, Note,3
12/11/2012, 12:47:44, Note,3
12/11/2012, 12:47:45, Note,4
12/11/2012, 12:47:45, Note,3
12/11/2012, 12:47:45, Note,3
12/11/2012, 12:47:45, Note,3
12/11/2012, 12:47:45, Note,3
12/11/2012, 12:47:45, Note,1
12/11/2012, 12:47:45, Note,3
12/11/2012, 12:47:45, Note,3
12/11/2012, 12:47:45, Note,3
12/11/2012, 12:47:46, Note,1
12/11/2012, 12:47:46, Note,4
12/11/2012, 12:47:46, Note,4
12/11/2012, 12:47:47, Note,4
12/11/2012, 12:47:47, Note,4
12/11/2012, 12:47:47, Note,4
12/11/2012, 12:47:51, Note,1
12/11/2012, 12:47:51, Note,4
12/11/2012, 12:47:51, Note,4
12/11/2012, 12:47:52, Note,4
12/11/2012, 12:47:52, Note,4
12/11/2012, 12:47:54, Note,4
12/11/2012, 12:47:54, Note,4
12/11/2012, 12:47:54, Note,4
12/11/2012, 12:47:54, Note,4
12/11/2012, 12:47:54, Note,4
12/11/2012, 12:47:54, Note,4
12/11/2012, 12:47:54, Note,4
12/11/2012, 12:47:54, Note,4
12/11/2012, 12:47:55, Note,4
12/11/2012, 12:47:55, Note,4
12/11/2012, 12:47:55, Note,4
12/11/2012, 12:47:55, Note,4
12/11/2012, 12:47:55, Note,4
12/11/2012, 12:47:55, Note,4
12/11/2012, 12:47:56, Note,4
12/11/2012, 12:47:56, Note,4
12/11/2012, 12:47:56, Note,4
12/11/2012, 12:47:56, Note,4
12/11/2012, 12:47:56, Note,4
12/11/2012, 12:47:57, Note,4
12/11/2012, 12:47:57, Note,4
12/11/2012, 12:47:57, Note,4
12/11/2012, 12:47:58, Note,1
12/11/2012, 12:47:58, Note,1
12/11/2012, 12:47:59, Note,4
12/11/2012, 12:47:59, Note,4
12/11/2012, 12:47:59, Note,4
12/11/2012, 12:47:59, Note,4
12/11/2012, 12:47:59, Note,4
12/11/2012, 12:48:00, Note,4
12/11/2012, 12:48:00, Note,4
12/11/2012, 12:48:00, Note,4
12/11/2012, 12:48:00, Note,4
12/11/2012, 12:48:00, Note,4
12/11/2012, 12:48:00, Note,4
12/11/2012, 12:48:00, Note,4
12/11/2012, 12:48:01, Note,4
12/11/2012, 12:48:01, Note,4
12/11/2012, 12:48:01, Note,1
12/11/2012, 12:48:01, Note,4
12/11/2012, 12:48:01, Note,1
12/11/2012, 12:48:02, Note,4
12/11/2012, 12:48:03, Note,4
12/11/2012, 12:48:03, Note,4
12/11/2012, 12:48:05, Note,4
12/11/2012, 12:48:05, Note,4
12/11/2012, 12:48:05, Note,4
12/11/2012, 12:48:05, Note,1
12/11/2012, 12:48:05, Note,4
12/11/2012, 12:48:06, Note,4
12/11/2012, 12:48:06, Note,4
12/11/2012, 12:48:06, Note,4
12/11/2012, 12:48:06, Note,4
12/11/2012, 12:48:06, Note,4
12/11/2012, 12:48:06, Note,4
